特征一实部,特征一虚部,特征二,特征三,特征四四部,特征四虚部
4264,-13831,709,14,4264,-13831
29488,5066,746,1,-11517,10896
26380,1683,710,10,-3123,-2990
24938,9179,723,0,4164,17319
19709,-5609,742,6,-5344,11316
9635,-7039,848,2,1919,20724
14614,23064,726,13,13284,22359
7072,1264,703,12,4073,3318
8730,-2678,728,7,-14,5024
19636,19722,829,0,20713,20481
12580,25162,836,5,-2246,1310
13423,-2763,734,10,-262,15499
16853,-12537,720,11,-5979,-7850
18710,22826,830,14,10390,18818
28810,9785,745,2,-8551,11813
26533,2964,746,1,-2942,15953
1983,-4112,738,7,-3258,3693
14791,-637,730,11,5086,2814
1004,13709,736,7,2370,17666
25467,-1398,719,4,-8489,9562
13243,2831,709,12,10670,3309
644,22072,839,6,-3566,-4029
17336,22996,847,5,8969,18448
28337,10622,746,0,-5775,14488
14305,21947,725,9,15277,22593
14030,25422,844,11,-4553,1856
22742,20306,835,14,21862,19973
22014,-2165,833,2,438,5947
18166,22431,849,5,11278,19094
-10636,14456,714,13,-151,-12583
16799,23953,847,7,3077,16061
16066,24001,846,9,4445,18716
24942,-6364,704,11,9784,-14740
20098,18692,838,3,20098,18692
20946,4241,722,1,4022,17091
23165,630,717,4,-3095,8604
-4094,3170,735,5,-3464,14868
6812,19071,824,9,15762,-340
-10370,13872,716,15,7332,-13559
28638,7093,722,3,-6964,-2373
19241,-11500,722,5,-6575,-8074
11936,26267,839,9,-8990,444
27967,9011,721,2,-5949,15270
4179,14125,734,11,5126,17739
-5881,11003,716,7,-1854,20097
6390,-3148,728,5,-2569,9515
15527,-13397,725,11,-7978,-5910
19744,23418,848,14,7853,22725
28294,9905,739,0,-5098,16947
20524,-9731,724,9,-7644,-4843
-10281,15955,717,13,-2501,-11861
14815,16607,718,3,14594,20140
15823,22789,825,11,8483,15930
-2220,23258,733,13,-10679,3809
14144,24302,829,11,1033,10411
28691,6553,706,4,7215,-14001
21591,16921,824,2,21297,17567
21083,21162,846,13,16194,17399
-5916,16471,833,10,3683,-11788
15594,25425,845,7,-7920,8797
14604,23046,740,15,12283,21520
11702,19805,736,6,14004,22249
-226,20596,841,4,-6193,4018
5215,19905,829,10,1840,7335
26929,9912,745,2,544,10020
19978,20210,835,1,20201,20359
16607,22949,748,13,15236,22396
-2385,18035,844,4,-4020,-1984
28675,7851,715,3,-4097,-7149
20195,23659,847,15,-6190,-2671
18145,19673,745,13,18232,18893
7761,21937,729,14,7761,21937
23318,-6874,741,6,-9731,8956
27672,3082,723,3,-7858,12465
28867,3602,726,6,95,-11917
28888,3691,730,8,-10699,126
3831,-13793,731,11,-11768,6486
24523,6368,712,10,9365,382
801,5598,735,9,425,16072
-2360,16540,712,13,-332,738
12357,1904,831,1,8803,4134
28913,5733,718,8,-3712,-10266
7996,5459,723,14,7996,5459
28069,-101,739,4,-10288,74
27938,12269,731,0,-8481,6358
18703,19756,842,8,18193,19314
27412,-516,708,9,14354,-12824
5635,8228,710,9,4223,16325
8788,17165,711,6,11392,21973
10504,12709,721,3,11696,21510
2679,20269,703,15,342,9548
9799,16416,841,1,10650,18297
23731,-1754,724,10,-5837,8363
28264,7252,704,8,5758,-12010
16658,-161,842,0,6458,17987
-10680,8977,738,14,-9392,368
9271,22805,848,10,1781,14966
20375,21384,833,5,18270,20550
22950,20176,839,14,22094,19876
-2348,6136,739,11,-2046,14456
29005,5782,730,8,-5257,-7908
2385,-10989,708,14,2385,-10989
-1675,-7806,742,11,-8550,5732
-1762,21678,841,4,-9449,2533
27495,10316,709,2,-6402,7045
26019,10712,719,2,1973,8997
18758,24343,830,15,1265,-7955
-8474,10982,747,12,-8474,10982
19119,20276,847,1,19410,20483
27847,6138,705,8,1510,-8748
27150,8256,738,0,792,19260
20536,-11042,716,11,-1629,-12265
15331,-6797,732,10,-1966,19388
22743,-2858,717,10,-6047,9736
3793,15060,711,5,5811,20157
7400,-13402,718,14,7400,-13402
15807,22293,838,14,12575,5339
12953,21900,718,11,13811,22566
1737,23945,721,15,-7047,10167
3839,5263,717,12,2067,8270
21576,20440,849,10,20937,20316
82,17788,745,7,2775,20993
19057,-3260,703,7,8703,-5048
20553,-2067,827,2,1053,7562
28578,9778,717,3,6722,-13195
23385,-7313,722,5,2016,-12322
-211,6932,830,1,-379,13317
-4050,15973,827,10,3494,-8456
17887,-11324,718,11,-3892,-8644
15250,19591,730,11,15485,20312
13122,-7954,720,11,-2470,-1212
-985,17607,827,10,1358,-3244
23384,-5233,708,9,1854,-10019
-3403,17326,744,14,-4996,12539
15397,-3338,719,5,1943,883
28259,8377,728,2,-4207,18967
13651,25496,836,11,-5098,3296
26810,-2710,735,6,-8394,-2513
9466,1008,715,14,9466,1008
2645,-9397,713,7,-8532,4747
13229,21858,714,5,14129,22548
17242,-6837,704,5,-403,-4632
12603,-14654,705,12,3717,-15160
3055,12553,727,5,4845,19348
12298,18812,732,1,15335,22574
11163,24061,844,6,2915,18837
12009,21441,723,7,12934,22267
2189,18858,829,3,2189,18858
14180,20960,707,13,13766,19882
11155,10968,826,0,13204,20362
13275,22097,723,11,14171,22687
5655,4745,825,1,3666,9329
29379,8213,732,1,-12243,-209
5621,-12485,737,9,-9995,5481
10841,19172,719,8,13719,22655
20806,22921,846,13,6846,21067
7669,19531,826,10,4758,10566
-5167,-8957,747,11,-11097,7636
17689,24134,846,9,7947,23358
23110,854,747,8,-988,10787
25880,2419,748,3,-2480,13184
-8422,11213,843,8,-4654,-7683
4333,-13878,738,11,-9119,-2313
-7121,-2109,849,1,-9093,10545
3366,-3616,717,12,-1197,143
9740,1237,723,9,1951,10444
29294,5102,745,1,-10634,10683
-9827,15728,715,13,-1983,-11336
-3428,17409,846,8,-6905,3204
27873,10995,725,2,-6546,5664
18462,18484,747,9,18294,18900
20056,18701,837,3,20056,18701
19704,23039,841,15,5414,6748
2540,12869,722,7,3907,18406
-8783,5291,740,12,-8783,5291
-2906,23576,728,13,-11964,3562
13279,1020,714,6,2066,15182
7756,20572,748,9,10250,22695
7097,19413,704,11,8769,21611
1272,18484,741,12,1272,18484
72,-8612,704,14,72,-8612
13004,524,735,11,7332,2931
16622,23363,834,7,6919,17171
6871,21994,734,15,2791,11031
15900,18157,740,4,16104,20166
18632,23741,836,7,10717,23401
7057,234,718,12,3647,2608
-768,13450,747,14,-688,9086
10662,7073,832,2,9826,18170
29290,8523,729,1,-11122,-3277
11088,17666,738,1,14517,22519
28755,3622,713,10,-159,-12399
14155,54,722,10,1849,16152
17879,-11901,730,9,-10699,126
9963,142,710,14,9963,142
7401,22566,849,3,7401,22566
16220,22679,847,12,9035,6625
1267,16913,725,14,1267,16913
15982,-11985,831,1,5405,-12388
25829,7822,727,2,1649,17490
19057,23966,835,13,-1545,1390
10004,4037,840,2,7936,18366
6210,25505,734,13,-3954,17635
28017,13170,735,0,-1811,-10235
17498,-578,713,10,-337,12518
9368,4173,706,4,4984,19410
12374,24314,835,9,298,6984
26071,5529,705,1,-3593,9687
27349,5280,708,3,-5821,3617
15412,24172,837,5,2366,15836
25813,-489,708,6,-5858,-1074
4725,12875,741,10,9050,22281
-1557,-8139,740,11,-8783,5291
-5384,-4272,730,11,-7517,15303
28854,4117,724,10,169,-11725
10775,24173,834,10,3661,20269
2523,-5470,720,9,-5311,13958
-4613,16246,742,12,-4613,16246
17755,-12055,714,11,-4577,-9259
7898,21798,714,13,5223,17739
22879,-2422,716,3,-1854,20097
-3781,22306,729,13,-10397,417
27043,12471,728,0,-974,4258
21067,22018,843,13,13638,19734
28148,13079,727,0,-9991,-5811
3301,10878,727,9,4845,19348
28799,7268,721,3,-6821,-4628
27094,421,842,0,-3312,5384
28548,1869,731,4,-10908,768
9375,21467,825,7,15547,-90
15214,19287,730,9,15485,20312
28088,3030,723,4,-7057,-2944
9712,20367,710,12,10145,21012
3390,18355,705,14,3390,18355
15329,19500,731,5,15573,20312
21686,21703,838,15,15928,20886
25094,6239,734,8,7290,1452
14194,23504,730,13,12546,22822
22849,20323,849,14,21547,20008
22119,-6495,706,5,3476,-10672
25705,12110,728,2,7226,6510
9902,19207,830,8,8137,16415
-11485,9115,739,14,-10288,74
17936,19736,739,15,18053,18855
17878,24662,825,13,5693,-11007
-3175,15067,843,8,-4247,1298
20413,-14,742,3,1981,18321
21196,21873,845,13,13885,19673
27655,-912,824,2,959,-7800
20149,-8663,713,5,-1559,-8711
21987,20223,832,6,21678,20066
28716,4906,748,1,-8253,11672
11674,21498,706,7,12494,22278
28253,6193,745,2,-571,21805
22816,20706,846,15,20640,20284
19259,22557,842,14,10225,18148
22227,-9873,709,7,4483,-14930
6222,-12565,714,12,-2139,-9760
-7049,7903,843,3,-7049,7903
19125,20831,837,8,18616,20552
18583,-4918,830,2,-1437,11684
21705,20927,830,12,20219,20483
5587,8814,707,9,4317,16353
5282,8215,830,1,4554,12365
19332,24043,836,15,-1704,-3853
16886,24632,839,14,-2476,848
-6197,5528,739,9,-2568,19379
9702,5686,719,10,5913,18583
28400,8888,708,3,2385,-10989
-7884,11655,830,4,1428,-11253
22035,20886,845,15,18404,19363
17341,24802,844,14,-6021,-663
24656,-320,744,1,-296,20435
608,17965,838,8,-2678,8575
8423,8174,736,10,7525,19274
16559,20388,747,14,16488,20147
-1255,21755,736,14,-3808,18689
12040,22640,721,13,10186,20998
11492,26503,826,7,-901,-10884
16997,22654,835,11,9790,17539
3447,-1783,708,7,-2838,7905
16356,15614,726,2,15237,20260
12439,21084,829,6,8969,16628
29030,4819,710,10,5265,-14769
-964,11321,739,11,686,17340
10512,976,737,8,4567,20039
11730,19263,739,4,14307,22275
19426,23613,831,13,850,14185
26717,11529,744,0,2499,8820
10825,20699,716,5,12059,22077
18487,-5216,739,8,-1879,18798
5131,-4011,704,7,-3159,5296
9187,12936,847,4,11479,6711
21623,20714,843,9,20436,20321
19923,21937,838,7,15928,20886
2396,23195,727,13,-4710,12922
4755,-5331,704,14,4755,-5331
9434,18763,725,4,13194,22832
-13061,8250,708,13,7320,-15024
16751,22945,731,15,15844,22556
18610,-4421,713,9,325,-1867
2467,19164,830,3,2467,19164
26604,-4076,741,6,-10840,1224
4936,1570,744,5,520,9616
20661,19856,839,2,21388,20264
13670,24197,831,9,1379,13427
8434,1035,741,10,3382,18776
-5883,12200,743,5,-1184,20713
-7188,14333,824,4,-2281,-8774
7913,-4366,721,11,-2363,5578
27761,-1907,731,10,-12641,5437
28971,-1031,838,2,-738,-11159
28625,5024,714,4,-677,-11047
22189,20494,842,11,21100,20187
15182,16949,724,3,15100,20257
12372,22845,721,15,10186,20998
4119,13347,826,4,6276,3400
16339,15428,827,0,17138,19098
27944,5857,746,2,191,21804
28563,10852,732,2,-10433,8984
25107,3932,715,10,3293,-728
27808,13308,721,0,-5843,-8893
21516,21531,830,13,18001,20571
28560,11340,736,2,-8309,-2105
19785,23785,841,15,-3515,793
-2243,18165,742,14,-3911,14010
11777,25789,832,7,2520,-9003
29014,4286,727,8,-9542,-3650
27850,-989,734,10,-7767,-4826
7138,19975,747,15,6717,8541
18881,-1061,725,4,-495,15505
12277,25561,832,5,-4119,301
17572,24273,830,14,-793,14635
25003,6787,741,0,5476,20747
28799,8033,721,1,-9351,-1089
19026,23576,840,7,11617,23585
22418,5300,746,2,7004,20368
27213,11220,732,2,-1406,6331
5998,21925,714,13,2491,16415
14977,25044,845,7,-3511,5257
27839,1089,719,6,-5685,-6259
13049,20463,748,6,15171,22341
16276,25316,849,7,-7527,12563
19799,20853,826,8,19320,20725
17122,24912,841,14,-5813,-998
17649,23142,845,11,8864,19162
3075,22588,846,10,-4833,3607
6113,-11701,718,12,-1892,-8819
13406,20699,832,4,11173,18444
20884,-3847,733,1,3625,23872
14761,-7817,717,11,-1291,-3025
25397,8244,706,4,12412,-952
-496,6639,748,9,589,17608
14011,25669,847,9,-7608,10430
5049,17465,721,5,7588,21415
22406,140,743,4,-1147,8978
22946,20559,847,13,20816,20361
10019,-2490,730,6,1861,19478
12021,19465,733,3,15226,22752
-6003,13014,741,11,-1889,20060
15551,24059,843,5,2270,14631
26667,11411,708,0,-2838,7905
5228,17168,747,5,7195,20481
24347,-2725,718,8,-6515,15456
16145,8675,741,0,12387,21527
-10472,7674,747,12,-10472,7674
-5415,6788,732,11,-1966,19388
4465,16579,717,5,6863,20985
20434,23462,848,15,-6989,2846
25605,10618,703,3,12917,66
18043,22732,835,12,9298,17083
19596,22911,843,15,7549,5365
17221,21758,831,6,15083,20708
27141,3633,704,8,-5268,-1547
28315,12237,739,0,-9219,699
2841,-8437,727,7,-7601,6122
28795,6249,719,4,4000,-13023
3388,16415,716,7,5370,20300
15211,3519,712,8,4486,16766
-8591,-3711,736,12,-8591,-3711
5074,19967,827,4,974,11664
22784,20310,844,12,21891,19999
7042,11036,741,6,8527,20468
15896,24497,836,9,4252,20765
12000,-1248,735,4,2322,18550
19578,22929,829,13,8025,16223
5643,9848,748,6,7935,21068
9462,21188,827,9,10364,1618
11558,4062,705,6,4104,15914
10572,-11849,725,11,-8074,140
-992,19694,714,13,-3509,5358
8359,18798,831,8,6518,15193
27398,9218,710,0,-3711,17846
-1351,22233,746,14,-4233,19025
28389,11227,739,0,-8942,9371
-4119,11198,742,14,-3585,5626
1011,23398,723,13,-6788,11510
22182,-10100,704,7,4673,-15294
27444,11132,705,2,-5230,1546
6825,-13733,745,9,-10780,4958
15391,24028,832,12,3184,4596
18347,17737,726,8,17521,18969
1494,24187,728,15,-8079,8531
23503,-1263,826,2,1522,2368
14731,21197,713,15,14222,20046
23059,521,745,3,-78,16596
16443,-5677,744,1,4990,24116
29353,5623,737,3,-9051,-2760
28560,11379,729,2,-11924,4718
-4988,9376,739,5,-1879,18798
15855,24825,838,12,-2719,2624
26673,9505,716,2,-2149,11529
28378,11921,728,2,-10028,-2303
6223,7684,744,10,7161,20629
7733,17052,706,10,10727,22269
-2892,3768,745,5,-2860,15021
18119,20724,835,11,15307,16743
819,-8348,706,14,819,-8348
28789,11420,746,0,-11517,10896
22232,16665,841,0,21911,17481
-4411,4874,730,14,-4411,4874
19875,22902,834,13,6638,16220
13787,24752,827,5,-795,11835
13195,19331,840,3,13195,19331
9939,-11728,732,11,-8047,1171
6924,10039,829,4,11531,3244
19369,24186,836,13,-8318,1490
4019,24775,708,15,-4280,16981
27523,6374,703,4,6553,-8326
14902,22322,746,7,15340,22572
22765,5702,714,2,5017,19991
12369,21032,744,10,14949,22844
8931,25648,824,5,4913,-10071
15133,-11414,715,7,-3392,-7593
6648,-1175,737,11,962,5026
-8161,14048,728,14,-8161,14048
1554,25485,738,15,-9498,-937
-784,-9367,729,7,-9708,8566
26913,8353,714,3,3317,-2263
28832,6019,710,6,12674,-13454
24378,5598,735,2,4140,19622
26752,4450,735,3,-3042,6237
16385,384,832,2,5063,12495
9106,25883,746,13,191,21804
10536,25615,837,9,-2472,-4595
-1387,12963,742,14,-1172,8475
13251,25052,833,7,-605,845
17054,23359,839,7,7124,17757
8650,-10860,716,7,-6502,-845
13373,6671,834,0,11484,18651
27001,3219,706,10,629,-6827
26648,2469,721,8,-6424,4846
14466,1857,716,3,5370,20300
7582,13530,829,1,8025,16223
26155,9326,715,1,4418,1573
9804,19663,716,11,10993,21328
6915,21950,843,10,476,11022
-5254,15029,825,10,4643,-9983
28778,9410,744,2,-7967,13095
16561,16727,833,2,17555,19195
17594,-618,713,10,-403,12708
-1172,8475,742,12,-1172,8475
10368,24117,834,10,2845,19677
28847,9806,731,1,-4485,-8863
14532,308,740,3,5238,20605
1218,15309,719,12,2010,17806
20917,21249,824,7,19144,20764
6883,-14342,731,7,-10908,768
14737,17644,722,4,14912,20224
20563,20648,837,8,20125,20574
17592,23959,848,12,1127,13301
-7578,19390,723,13,-6708,-7763
17702,23369,836,12,6598,17099
27649,-770,706,5,18154,-11987
17357,24151,839,14,244,9048
3656,22186,837,8,-1969,16473
26965,1433,728,1,-3168,20025
-4634,-3893,739,9,-6780,15425
14220,-479,843,2,4953,15342
23019,4122,747,4,4788,5998
-5861,5913,711,11,-3413,18249
9075,20028,845,8,6472,16628
16680,-8424,704,9,-5268,-1547
22645,-9355,735,9,872,-13043
18384,22717,833,12,9984,18297
24908,5839,703,10,8476,-1471
5857,20779,743,14,4722,19175
3921,24401,740,13,-5621,10060
27849,13157,723,0,-7360,-6353
-1140,-7236,824,3,-1140,-7236
-3244,19090,705,13,-5068,2222
14213,22155,729,11,14979,22660
13226,21815,733,7,14073,22463
23511,2749,713,3,-968,13961
28689,4701,703,10,5438,-14007
0,8903,712,12,-487,12322
27502,13883,713,0,1230,-13857
16595,24582,831,11,3159,20958
-7711,14553,708,13,-585,-7435
20142,21526,828,11,17834,20568
10419,25898,828,11,3487,-10109
-1065,-4322,719,12,-5540,1253
28483,11988,743,0,-10442,3421
24922,329,715,1,-2184,19770
4486,6154,827,3,4486,6154
-4677,15385,836,4,-1919,-6086
27802,13059,726,0,-6136,-3364
28980,2951,830,0,1617,-6922
13506,7509,708,1,8360,19767
23100,584,732,6,-1406,6331
3470,-13343,710,14,3470,-13343
20056,22954,833,15,6764,16971
12940,22749,835,7,8726,3334
16836,24972,840,14,-4047,-3292
27417,13461,706,2,7850,-12737
28661,10602,735,2,-9913,3608
4310,26168,742,15,-10491,7869
1999,25416,740,13,-10588,6073
19382,-914,738,3,2578,19055
-5220,21442,735,13,-1014,-11398
4751,-1153,743,9,-1395,10736
13469,24644,841,6,6438,22818
2930,9535,704,12,2251,12161
11576,22055,838,10,6941,17529
20107,20360,842,1,20469,20445
18806,19161,840,0,20219,20410
16584,-4145,738,10,-2225,13975
13427,10883,744,4,10892,17859
-9345,8504,736,14,-7768,573
-4316,4355,737,9,-2494,18014
20660,-8512,705,7,4904,-11815
-51,-3444,832,1,-4699,5145
10262,19116,732,8,13977,22915
16212,4235,724,3,6527,18959
18125,23929,833,14,3519,18144
18306,24291,828,13,2178,-5532
11289,26401,831,5,-4929,-7296
27967,1267,746,3,-7388,14423
12001,25513,824,11,-2869,-696
28790,392,835,0,-8098,561
1073,3032,748,5,-884,12919
10979,21285,834,10,6893,15913
28461,12100,743,0,-11029,3863
17064,23496,829,14,4869,11545
28602,2550,718,10,-4479,-9374
15982,1168,747,3,5499,19880
12963,24168,827,9,974,11664
18708,1281,707,7,11750,243
11117,-3171,842,2,3292,18282
13807,21959,719,5,14652,22560
-7617,4821,726,11,-3888,19256
5812,20848,825,1,7999,22554
17799,24033,828,7,8772,22851
-806,-8243,831,3,-806,-8243
-5979,4006,737,9,-3264,18581
-3501,16815,847,8,-6377,2454
12366,-14528,726,7,-8919,-5175
26460,8209,730,2,464,17264
25083,-5896,747,6,-10707,6837
8869,19554,709,15,8195,14896
20185,20694,826,8,19930,20541
28156,12207,736,0,-7768,573
17321,-13298,716,11,-6634,-9216
13466,25773,840,11,-5458,-1813
5170,24049,848,10,-6127,9583
1309,-9980,718,12,-5819,-4931
28196,10996,704,3,16722,-12078
19688,23792,843,13,-5041,-126
23524,-3661,719,4,-7048,14258
2310,21538,730,15,-1983,7015
22331,20617,836,12,21183,20332
-3695,227,843,1,-5569,10244
11184,19548,717,4,13697,22550
13027,397,714,12,9750,886
7557,1829,744,10,4054,19433
18594,-3010,718,4,-2160,16865
-1579,-3680,733,9,-4002,17748
-2260,20051,742,14,-4613,16246
6352,25713,744,15,-6283,13300
1846,12799,745,9,4254,19643
28844,2917,728,4,-9708,-3266
28096,10013,725,2,-7125,11497
2001,20833,732,14,2001,20833
-11097,7636,747,12,-11097,7636
1373,5899,720,11,429,15274
15169,-13556,745,9,-8936,-3749
5056,14088,825,3,5056,14088
28903,5159,707,10,6696,-14607
19547,-11770,711,11,-3106,-11721
8063,-8368,747,4,1149,22823
-4598,-9649,745,7,-11118,3528
6925,15888,841,1,8107,18530
22021,21184,830,15,19459,20550
22797,20598,845,13,20885,20173
16888,24478,827,14,-795,11835
22196,1066,717,8,-1594,12202
17155,16173,746,2,16433,20138
6516,25667,731,15,-2698,19876
1088,12977,703,14,1088,12977
4549,23736,737,15,-3163,7329
11769,26270,829,11,-3851,-6488
18289,-12037,704,12,11296,-14803
10396,21554,840,10,5675,15371
3908,24082,839,6,-7059,4511
-1761,14221,739,11,1063,19548
8662,-12042,825,1,-2072,-7727
6671,15016,711,10,9859,22081
16470,6239,714,0,10310,22239
0,21569,841,10,-4502,-2527
7513,23484,827,6,-1432,13169
25658,8692,733,0,3769,18946
14988,25849,833,14,5105,-13300
23905,-3615,727,4,-6846,15101
27843,5847,734,1,-5827,5791
4055,19065,743,13,4616,5237
-626,20132,743,12,-626,20132
17887,-12164,703,12,10855,-14785
-12622,8841,708,13,6758,-14720
12730,-4685,712,9,-2324,4653
5695,9951,837,8,8403,3813
7896,22455,721,15,3890,16871
29269,7373,739,1,-9453,-1394
19242,22526,843,15,11922,6064
28391,8336,738,2,-5413,16419
2008,-5231,828,3,2008,-5231
17552,-6942,744,4,-2609,18613
14347,7212,711,0,11397,22471
22728,682,708,4,-2838,7905
11310,23687,825,5,4533,1753
4472,18330,846,1,6846,21067
28992,5364,732,8,-6976,-5948
13838,25600,845,5,-6768,2364
7581,-3148,740,10,1323,19850
11200,-6714,715,7,-1422,-380
19400,23677,844,14,5758,22372
17653,25031,828,13,9522,-14054
6095,15147,743,10,10424,22401
14770,698,735,8,3178,17329
-5055,3171,743,9,-2932,18221
17107,23820,838,14,2603,7174
22572,3765,737,6,6837,3370
3210,21157,731,15,-415,8066
-2382,-10496,744,11,-10624,4864
16981,23821,848,6,13260,23707
14228,3241,718,1,7051,21094
22585,7383,748,0,9361,20437
13978,24446,827,5,313,12404
25674,-3058,736,6,-7768,573
162,9678,709,15,11461,-806
13130,22333,725,14,13130,22333
24201,5204,722,6,7218,1249
-11118,2314,742,12,-11118,2314
25054,-5327,705,5,8137,-14039
15551,-9001,725,6,-4247,18850
27218,11138,728,2,-1873,5964
-11144,6150,736,14,-8479,-2712
105,23741,734,13,-7438,1169
9589,17888,718,10,12310,22193
14837,23308,846,9,4594,13036
10649,-14366,730,11,-10681,-225
27767,13027,711,2,2742,-13757
21754,20814,839,11,20273,20513
20921,-8180,747,6,-8001,13216
22114,20772,841,12,20409,20483
-304,3831,735,5,-1718,13436
27647,10147,732,0,-2121,17571
16971,22517,827,11,10473,17820
27985,248,729,10,-9931,-197
11348,-14844,734,9,-11076,-1027
22600,20258,844,5,21891,19999
29065,4039,744,3,-10085,5959
11596,3844,711,6,4354,16540
28968,8440,721,1,-9841,-3227
14050,21241,740,10,15825,22542
19089,23961,829,15,-1809,3023
17360,24349,828,14,-1243,13679
19567,22441,847,15,11479,6711
6723,-2862,734,9,-1739,7968
27296,-2937,731,6,-12641,5437
18080,2888,729,3,5112,18534
22468,-4413,720,6,-7114,10361
9955,14689,723,8,11945,21528
310,-2663,729,5,-4335,13970
28566,6571,705,4,7488,-13572
25922,8325,732,3,4615,3781
13094,25046,844,9,-3426,6740
27586,7637,741,2,-1339,17434
-6041,-8026,721,14,-6041,-8026
9393,21354,828,11,14770,16
29497,3256,827,0,2013,-10313
1869,25385,738,15,-9392,368
7278,10887,743,10,8855,20645
18253,-7028,832,2,-3322,13738
18844,23026,842,13,10543,2488
5717,-4337,739,9,-3239,8480
5187,25502,736,13,-6021,15306
3647,2608,718,14,3647,2608
-1105,12082,746,12,-1105,12082
13916,21123,730,10,15743,22561
20555,21999,846,12,15801,21112
29258,6984,730,3,-10476,-1087
27415,944,731,4,-9154,5377
25780,6427,708,1,-1875,7929
17983,22265,838,5,12067,19050
-2759,14468,741,14,-3221,9613
-2861,-3791,736,7,-6888,6175
21133,20428,846,8,20744,20382
11796,10461,831,2,11972,18491
11266,24295,835,6,3158,19943
