特征一实部,特征一虚部,特征二,特征三,特征四四部,特征四虚部
19205,20490,844,3,19205,20490
28197,12106,723,2,-7883,-5284
2050,22193,712,15,-3413,9626
4198,21504,747,14,2637,19627
-5804,14566,832,4,-1449,-7637
11220,-12779,708,12,3053,-12445
8952,-6422,740,9,-3366,4721
23559,-4082,705,6,-8799,6549
14203,19946,847,3,14203,19946
13672,10063,725,0,13130,22333
27778,-880,831,2,608,-7468
14111,25011,833,7,-2442,5475
25401,6938,735,2,2195,17149
-1190,-1417,835,3,-1190,-1417
20523,21458,835,15,15307,16743
25974,9531,726,1,5486,3165
27051,9757,719,0,-1874,17229
3241,-9815,716,12,-3839,-5676
22992,-2459,707,6,-6281,5697
27321,5262,706,8,-975,-5261
3422,4085,709,7,465,11752
13884,-199,708,12,10562,-77
28507,5427,711,8,-3208,-8776
-4273,21613,717,15,-7019,-4321
28703,11070,739,2,-9473,134
6353,9465,847,8,9512,3488
-5166,-7633,725,12,-10506,320
21687,21026,827,14,20015,20524
10503,20045,742,6,13549,22779
4302,6930,707,7,2406,13114
22931,-7195,714,9,-2139,-9760
1014,14416,741,5,3760,19966
-3584,5612,832,1,-3322,13738
-10284,15252,715,13,-1020,-12202
18267,23762,844,14,1098,13250
12044,23553,847,6,4712,18986
16596,22223,746,11,16928,22390
24334,-1823,725,10,-6582,7760
7988,24619,747,13,-135,17670
17467,24194,844,9,7336,23155
-4508,14009,841,8,-4411,-873
24278,2962,714,6,2497,213
10984,21015,717,11,12174,22161
19678,23550,834,13,-804,13763
19742,22493,842,14,12181,20033
28092,186,738,4,-9498,-937
26726,6551,745,2,1584,19448
1221,12142,833,3,1221,12142
26926,11292,704,0,-4272,8258
19357,23546,849,12,8137,22821
7313,19749,704,7,8769,21611
19749,17082,837,0,20056,18701
15758,4035,829,0,8969,16628
16478,23872,839,12,2181,8511
22084,-4284,729,8,-3398,19125
828,12344,842,3,828,12344
-9662,4621,843,3,-9662,4621
2567,-2686,733,7,-3610,9591
11964,11795,729,2,13615,22413
11917,22484,832,11,9310,2631
17826,22787,832,12,9367,17108
14057,23125,710,13,12893,22447
-3167,14681,828,8,-4058,2160
24415,4982,713,1,-403,12708
6222,15821,831,6,8803,4134
1114,12809,726,11,3426,19532
9147,6408,846,3,9147,6408
26211,12556,720,2,7050,1726
18226,1171,825,0,5576,15090
-961,4473,731,12,-2476,9129
21071,-1449,733,10,-2203,12076
28779,5946,710,6,12165,-13577
-1903,8910,710,14,-1903,8910
21351,-1251,826,2,2055,5960
-5336,15383,706,13,-865,-3453
9176,15803,713,8,11681,21992
2633,-7152,726,9,-6031,14149
-10004,17405,712,15,1390,-14083
10595,23752,735,15,5341,19256
27863,6272,731,1,-6444,9961
-388,-3079,731,11,-5104,12763
8239,21200,848,10,2745,11374
28175,11963,738,0,-8194,3676
-5313,-4123,743,5,-8226,12381
15405,23387,839,12,7104,4034
25722,2947,709,6,2137,-3596
6976,25660,739,15,-4435,15837
5335,5140,744,12,5335,5140
14322,-11688,731,9,-9789,4304
26614,6339,747,2,2136,19928
21548,2799,703,9,12115,-414
28009,12339,722,2,-4370,-6155
27245,4806,711,3,-6146,5699
7053,21787,720,13,3743,16617
22272,-4410,743,8,-4304,16735
13481,148,735,5,6348,3089
5238,20605,740,12,5238,20605
8497,25669,824,5,6446,-11224
9991,22862,724,15,6645,19406
20287,23459,846,15,-4833,3607
12694,18777,849,1,13642,19884
10687,26214,842,9,-4448,-6428
21350,-788,736,8,-1712,12785
1309,-459,710,12,-1951,3548
14623,21904,836,12,12861,5072
28957,4962,716,4,-1612,-12445
21321,20504,847,6,20698,20266
5858,19977,837,10,2221,7622
27658,10926,728,0,-4527,13460
26149,-2659,748,4,-9071,9475
28264,8542,737,2,-4718,15455
15994,23539,838,7,4345,13801
23332,-265,826,2,3499,2789
25415,4853,719,1,-1832,12898
904,22926,716,13,-6023,11615
16943,24793,845,12,-6379,7272
12115,19928,739,10,14379,22295
14292,22657,832,12,11016,3713
22356,20469,838,7,21538,20157
-5173,20591,717,15,-4699,-6240
12031,15370,737,0,15344,22630
18009,24925,832,13,7166,-14562
4677,15459,825,3,4677,15459
28728,6428,726,3,-8795,940
14463,23307,824,5,5405,13724
-3904,22540,732,13,-10889,509
4242,25315,746,13,-7565,10890
9581,-5908,824,2,900,18909
29251,6485,732,3,-10889,509
28130,5252,746,2,820,22639
13850,4257,829,3,13850,4257
21158,20583,831,4,20851,20444
27773,9476,746,2,-2721,12244
12178,169,735,11,6348,3089
-2550,5613,748,7,-2480,13184
11715,25597,835,5,-1874,-4540
5494,6410,840,3,5494,6410
-1930,-9466,748,5,-9996,8393
9655,16570,738,10,11994,21446
1192,20398,728,15,-974,4258
3662,9692,826,3,3662,9692
6358,21379,826,10,912,11210
11175,24877,829,9,-1809,3023
16703,-2731,724,4,225,17936
9235,19045,733,6,12926,22902
6217,6142,846,3,6217,6142
11146,4274,716,10,5067,17626
14778,25684,825,14,3520,-11141
15059,25318,829,12,-4350,-840
17163,23964,838,12,1773,14196
19734,23589,830,13,2467,19164
27605,1436,719,10,-6109,-3910
22506,19858,843,4,22336,19755
26814,4554,734,3,-3018,5654
-7920,8797,845,3,-7920,8797
23242,1747,726,10,-109,5717
3284,25755,737,15,-9995,5481
15917,-6213,738,4,-2189,18412
15064,23399,830,7,4936,11861
19446,23919,841,13,-2714,-4064
16508,1928,839,0,7636,17002
1199,15226,744,5,4122,20163
2079,23236,838,10,-6955,3650
7307,20694,844,10,2519,9732
4120,-1675,728,9,-2116,14132
13570,-13048,709,14,13570,-13048
12883,22437,703,14,12883,22437
20674,22016,836,15,12679,18065
16273,21690,824,10,14222,20446
26659,2877,722,3,-5314,12751
27418,12972,705,2,4290,-10932
10649,-9419,745,6,-2960,19623
11992,21376,725,11,13130,22333
9400,18178,824,8,8064,15029
3073,24125,838,6,-7738,2665
21949,2133,748,6,3848,5255
11399,22349,829,11,9930,2012
24562,-7271,710,9,-1448,-13186
24627,-5556,704,9,2550,-12792
24889,-2258,727,6,-7601,6122
26502,-2688,731,10,-10523,8142
19021,23702,828,14,8772,22851
18488,-3848,705,5,4062,-3910
6840,19063,832,4,3830,11814
6239,26107,738,15,-7090,14809
20042,23490,827,15,1851,19868
-11475,14193,713,13,375,-13677
20141,22787,849,15,5960,7071
12563,19673,734,3,15244,22514
25427,7436,722,8,7320,881
20591,22397,838,15,9705,17559
15851,22283,737,7,16151,22462
9196,2635,826,8,15278,-61
27590,3120,833,0,4051,-1674
16793,22505,742,14,16585,22410
28808,5236,717,10,5850,-13463
15942,24008,842,7,2416,12999
19221,-11421,713,7,-159,-12399
-1141,18866,710,13,-2546,4707
18576,24394,828,15,2852,-8061
3346,-6260,739,9,-5726,9398
-239,-5843,728,5,-6566,13388
-2668,16813,707,15,1462,-1566
28697,9719,716,1,-2000,-11524
1361,20877,726,13,-2698,8413
20392,4759,712,1,4486,16766
-4491,17715,731,12,-2055,21011
18992,24299,833,15,-423,-10487
20888,22897,847,13,4061,20393
21811,1995,707,8,-798,10283
19986,23011,833,15,6106,16378
6266,7941,824,10,15251,894
13732,25486,839,11,-4572,2090
16647,-13232,727,9,-12185,1366
2945,613,748,6,3570,21508
16035,-10838,824,1,6446,-11224
16099,20557,834,10,14301,18735
-360,-6605,736,5,-7455,7738
13729,23499,726,13,12010,22703
28969,6578,715,8,-130,-12887
19428,23089,845,14,8418,20034
29057,6749,729,3,-10083,30
28731,6211,708,4,5348,-13786
25211,8829,707,8,11750,243
2099,25696,745,13,-11143,5808
5075,22478,743,14,3542,20988
6319,26106,828,9,8325,-14534
5840,20907,837,8,2041,16581
12579,26276,828,7,-5184,-5591
5054,2678,710,5,515,12108
26099,5886,736,3,1115,4580
7222,1836,734,12,7222,1836
8889,23595,840,10,610,16440
26906,12804,722,0,381,1228
16078,-4417,833,0,3356,20017
8475,810,715,14,8475,810
-657,6336,729,11,-186,16833
1944,-7652,713,5,-7737,10166
-5567,-4927,846,1,-9589,7670
11195,-15024,724,11,-11257,-1650
20344,20610,837,8,19993,20442
17963,1723,708,8,1620,14647
21131,-6920,742,4,-5765,17127
-12394,13911,703,15,5677,-15456
5294,21018,707,15,2406,13114
16500,2427,720,8,3743,16617
14457,-734,731,4,2444,18583
4403,11372,734,6,7761,21593
19664,-9332,713,5,-2726,-8510
28582,7371,718,3,-5587,-4701
12034,14777,729,0,14979,22660
16911,24683,848,12,-4568,5941
-5246,20084,710,13,-8059,-892
27736,13067,720,0,-6280,-5463
26419,6235,708,1,-3425,7502
2194,18757,836,4,-1170,6039
28162,-431,729,6,-10589,-1725
4373,25923,745,15,-9454,7005
9553,-12521,826,1,-1692,-8659
19351,24171,837,13,-7687,752
26789,6665,704,8,4755,-5331
3878,22236,738,15,-110,4762
18526,23810,837,14,4472,19222
11924,21501,709,11,12856,22344
6042,17890,835,6,6017,4777
10884,17728,710,1,13681,22526
16580,24034,849,9,5239,20066
20604,20112,849,1,20798,20225
-12014,4757,744,14,-8392,-4892
10874,12700,711,2,12778,22540
11584,24331,835,6,3953,20524
17321,21505,838,4,15928,20886
5428,10681,845,4,10253,1850
-1554,18768,703,13,-3053,4734
9026,1531,831,1,5506,5089
-6004,12451,748,7,-2694,18871
3129,22356,728,15,-2569,9515
1383,17518,745,11,4070,21296
24508,140,737,3,-2409,15884
22601,20413,846,12,21369,20104
10763,25931,826,5,-2414,-5986
10908,25812,839,9,-3817,-4693
12832,17281,839,2,16063,20910
19664,22921,847,13,6111,6455
23376,1793,730,1,1861,19478
18726,-10723,711,7,411,-11351
11958,-11874,720,7,-6026,-3986
-994,8403,728,5,1316,19010
-9670,3369,742,12,-9670,3369
7395,9882,838,8,10105,4790
14386,20556,741,3,16492,22424
15652,22169,746,9,16370,22535
14469,22127,724,11,15179,22576
26885,7259,712,1,-3179,4147
28717,2086,722,10,-6575,-8074
17320,18778,719,12,17245,18939
16097,25246,845,12,-5186,-4417
15706,23538,837,11,5246,14536
26119,5010,824,2,15762,-340
19941,23534,845,13,-2801,7818
25781,6801,732,2,2962,19922
19452,23185,833,13,3902,12173
10746,17752,735,6,12788,21542
8651,13950,735,1,12626,22645
24468,7620,737,0,5223,18911
18619,-5380,730,10,-3374,16723
12817,334,835,3,12817,334
9382,21088,825,11,14627,466
21792,-1346,707,4,-4751,11574
12845,20395,746,6,15010,22335
1076,-11587,740,11,-9437,1634
28555,9070,704,4,19426,-11176
16735,23939,848,12,684,4978
26672,-4293,846,2,-7581,496
10135,-12771,722,11,-9013,-10
21570,20073,840,14,20243,18707
9464,17970,717,6,12174,22161
8443,18607,706,11,9573,20736
12112,14398,744,2,14890,22340
-2290,-839,732,7,-4915,13333
-2470,12203,824,4,2793,-3873
27764,9543,745,2,-2830,11774
7743,4320,833,8,13451,373
12894,23447,719,13,11042,22450
19949,-8886,713,5,-1939,-8802
18845,23260,842,14,6458,17987
-6320,13997,729,14,-6320,13997
25995,8515,712,3,5302,633
-4422,4470,846,3,-4422,4470
315,21855,729,15,-4407,4092
-6012,20886,726,13,-9041,-4566
14719,5364,824,0,10064,17383
18628,22485,828,7,13475,20473
-640,24609,733,15,-11294,2723
27485,3085,727,3,-6765,12764
27851,6496,718,3,-5255,530
21051,-5268,703,9,824,-6686
26102,3863,707,10,3141,-4363
28657,1620,735,10,-1542,-10663
25796,14,739,1,-2271,19666
25691,-873,840,0,-2611,9818
11314,19514,731,6,13854,22416
-1225,-4685,726,5,-6031,14149
12838,-7632,725,5,-3543,1864
26512,-3516,714,5,11900,-14098
12533,25698,748,15,6064,24444
24962,3945,711,10,3560,-940
18008,23591,845,14,2409,11028
25794,14331,703,0,13377,-1007
25965,14040,709,0,11461,-806
12935,-14130,732,5,-11529,1156
812,16114,721,13,2992,3703
9305,16926,743,3,13665,22801
28260,11606,727,2,-9156,626
22619,19853,844,10,22385,19737
-10041,16139,710,15,2703,-13555
-2482,23831,734,13,-7944,-5800
20537,22389,840,13,9959,17860
11640,20681,826,6,8270,15417
5219,-13144,732,7,-10547,2898
25836,2419,828,0,3130,3654
27610,2876,741,3,-6652,9879
17239,22844,744,13,16209,22434
14427,25435,836,7,-5899,4799
12867,25364,831,5,-4583,4395
7707,25750,742,15,-3545,17268
7943,-619,739,10,2843,19276
6620,2726,735,10,4140,19622
28344,6552,708,3,-7240,-2537
3761,25309,727,15,-6846,15101
9789,11482,712,5,8346,15328
9518,19489,714,11,10716,21243
-1493,-10324,742,11,-10010,4126
27568,12969,703,2,3432,-12450
19286,24228,837,15,120,-11723
-1051,16154,735,14,-1826,12310
11917,21551,723,5,13180,22557
8700,22932,827,10,2205,16300
-8333,18514,714,15,-1078,-11901
29176,5453,748,1,-9645,9422
26813,3040,711,6,1801,-5951
-6896,7702,738,12,-6896,7702
262,16914,729,14,262,16914
27405,13594,710,0,423,-10312
17839,-2931,832,2,1153,11709
18425,17307,703,2,16568,18930
18155,22642,839,11,11732,19778
14688,25816,839,7,-8698,4297
23935,1925,824,2,8063,1527
8729,20742,713,7,10173,22194
27648,2117,724,4,-8079,295
16755,-1452,739,8,1272,17450
9718,24991,831,9,599,-4056
1986,-119,715,11,-2596,11515
5260,5734,828,1,3678,10406
27028,-1827,744,4,-10085,5959
28746,8837,723,1,-7160,-4795
8873,-1308,837,2,4472,19222
1243,7544,727,5,1649,17490
-4299,-9043,743,7,-10542,3887
11271,20132,824,8,9536,18051
6819,18834,829,8,4543,14397
21488,22023,848,15,13106,20448
27426,13956,711,0,2417,-14428
12646,-8888,740,4,-1326,21128
-449,22400,720,15,-6301,4104
21402,21652,824,15,17791,20775
10570,24977,832,9,-671,-476
23694,1931,843,0,4866,9290
19519,1125,746,1,4468,19851
7601,6446,745,3,9769,22535
25864,2905,719,4,-2649,1868
24172,5535,742,8,5740,4597
12207,21756,841,10,7958,17397
21653,18574,833,7,21617,17516
27954,2653,722,4,-7534,-1787
14991,23717,846,5,2626,10556
28642,3095,726,8,-10745,1293
-2482,22868,725,15,-8560,-1153
26591,7384,708,1,-2215,3602
-7250,2778,825,8,3520,-11141
12360,23365,826,5,4596,5794
27075,12391,722,0,-1870,4160
9919,-7966,708,9,-6364,6376
21131,21131,843,11,19127,20502
-8885,11339,738,14,-8536,3769
21214,20616,825,13,19331,18619
21173,246,734,6,1021,5267
15597,8430,717,8,8676,16039
16193,23272,838,14,8239,4064
1783,16480,728,15,5568,2668
19309,23766,827,13,-1432,13169
12648,22253,722,12,13048,22553
21995,20673,831,7,21100,20341
1408,6222,721,11,656,15409
27556,2450,723,4,-7094,-319
10944,-916,748,4,3405,19767
17611,24719,849,12,-7189,11990
13282,23292,833,7,6311,4147
6472,13725,844,10,10721,3173
19408,23793,839,13,-2476,848
7038,24048,735,13,-147,16459
-8713,-875,721,14,-8713,-875
9946,23490,841,10,3020,17956
718,-7568,708,7,-8066,6519
27202,787,730,4,-9038,5500
-4342,-6509,723,12,-9271,874
5102,20941,725,15,1985,11136
9097,19188,711,11,10291,21066
15393,24882,824,7,-332,16739
2971,13547,727,11,4845,19348
13753,22990,845,6,8418,20034
11131,21506,712,12,11549,21938
-1880,22211,709,13,-8461,7254
12761,-12867,830,1,1428,-11253
28303,9674,703,3,7921,-12719
9883,21337,709,7,11132,22397
26460,856,704,8,-8765,5742
-7365,-6698,724,14,-7365,-6698
-507,16786,833,3,-507,16786
-1644,11254,733,5,2279,21043
22373,20976,833,15,19832,20626
-115,-7405,712,11,-8332,9499
17211,-7786,710,5,-1780,-4764
12214,383,747,9,3941,6444
27587,1263,837,0,-2506,1952
10278,-13756,707,12,1642,-13043
5288,17035,832,4,4120,8027
4712,-6890,719,7,-5587,4915
3510,11967,734,9,4668,18246
-9594,12297,743,14,-9806,4248
10875,21672,831,9,8803,4134
14438,23626,833,7,4077,8409
23136,-7369,709,9,-1961,-10612
27439,966,721,10,-7034,-2266
17051,24313,838,11,4879,21191
18000,24445,847,14,-5330,7978
-780,20562,837,6,-599,-6538
14976,20516,836,10,12679,18065
9633,16377,729,12,9690,17466
-10324,15349,716,13,-1061,-12373
17411,23446,842,11,7770,19560
13842,23052,719,13,12434,22197
26437,5112,716,3,-3713,6566
10573,25472,830,5,1264,-6056
4085,12164,730,5,5275,18720
27872,8540,733,2,-2522,17959
12077,24212,837,5,2874,-37
12307,22260,842,10,7666,18358
3996,-8107,716,11,-7232,6536
5816,7786,830,1,4936,11861
20786,-5165,743,8,-2932,18221
20174,-24,842,2,4864,8949
26076,2352,714,4,-3988,1321
20268,1496,709,5,11247,-499
9783,21145,839,9,11779,837
21045,22962,844,15,5758,22372
26674,5817,710,8,1674,-3195
-2372,18025,709,13,-2503,2419
26312,13052,715,0,4418,1573
28973,4879,740,3,-9162,2527
19760,23479,838,15,228,8529
26324,-92,728,3,-4207,18967
8463,21151,826,4,4489,16285
19721,-11169,721,5,-5708,-9037
18236,23326,842,12,6458,17987
-379,17652,729,12,1116,20189
25968,-4811,703,9,4866,-14950
7845,-621,742,9,530,8770
21998,20767,840,12,20548,20290
21941,17756,843,4,21978,17454
28706,10162,713,1,2086,-13927
28371,11987,728,2,-9666,-3415
17222,23635,846,12,2626,10556
11497,21111,827,6,7782,15816
22144,21052,826,15,19930,20541
8087,10394,746,10,9043,20304
11877,24209,836,5,3146,-454
26912,-461,725,6,-8074,140
28636,11378,736,2,-8591,-3711
2758,-10652,717,12,-4699,-6240
7067,737,740,10,3536,19776
27088,9408,729,2,-2169,13585
21133,20561,840,6,20548,20290
17240,21716,835,9,12564,17956
25360,-4104,705,9,5744,-13086
29294,6721,742,1,-10455,2075
5785,15630,730,11,7391,19771
25933,14028,709,0,11247,-499
26564,9422,710,1,3951,-1289
23379,901,740,3,-758,15649
13886,-117,725,7,5724,2912
447,-11693,723,14,447,-11693
15929,19452,740,9,16104,20166
17393,24167,826,14,2004,15969
6394,-4480,830,2,2836,20693
12153,22953,705,13,10552,21699
-3975,12240,842,3,-3975,12240
10344,11866,732,3,11677,21602
3877,25291,740,15,-7645,6396
26808,11410,723,2,268,4289
27482,13819,712,0,2065,-13837
8413,834,747,7,4043,4931
11673,26345,849,9,-6864,-4979
-4757,21251,721,13,-9351,-1089
20573,22874,838,15,6712,19285
-1370,17997,716,13,-1448,2804
4988,22279,741,15,557,6775
6174,24266,844,6,-5386,9392
1203,3315,731,9,247,17509
12799,22515,720,14,12799,22515
15577,23557,834,9,6128,17904
11218,21735,832,7,13394,1462
12771,24123,849,4,8137,22821
-12553,3569,729,14,-12553,3569
11845,20845,829,7,13850,4257
12681,-9177,703,9,-7109,2842
27439,1024,719,6,-5485,-4756
-2400,10652,735,5,54,18358
13439,-12800,829,1,2232,-11680
25073,-3798,840,2,-4782,2821
24823,9664,714,3,9660,3967
2501,24590,731,15,-7727,10695
26693,11710,741,0,2619,7747
14315,10364,826,0,13496,18265
-5097,9186,734,12,-5097,9186
-6367,5661,843,3,-6367,5661
20222,19995,825,5,19331,18619
28262,11771,741,0,-8370,6215
24253,5042,737,4,6398,2495
18034,8283,709,3,8195,14896
17930,23400,827,13,9485,3236
22659,-9468,708,7,5487,-15089
29315,4267,745,3,-11143,5808
4777,25758,745,15,-8492,8244
20922,-1052,710,10,-2843,8976
10597,16259,742,7,10748,17725
12773,-11543,732,9,-9658,6217
19624,23801,843,13,-3615,-2705
-4953,-10289,741,11,-11925,6270
28677,6967,722,3,-7365,-2412
-6014,21255,721,15,-5843,-8893
17684,18478,724,5,17461,18939
28047,-265,748,8,-10606,7716
2486,4134,745,7,544,10020
28154,6276,744,2,-847,21013
6652,13774,830,6,11347,3412
21382,21818,847,13,13372,19751
27387,2245,708,10,-2612,-6467
23908,-1776,709,6,-5957,4307
28930,6004,724,4,2121,-12516
5045,-7648,708,7,-5821,3617
-794,13843,748,5,2389,20139
-2893,22387,722,15,-7534,-1787
23860,1546,742,8,-1172,8475
9672,3045,826,3,9672,3045
12967,25922,842,5,-6273,-3028
20389,22491,835,15,9298,17083
19703,22274,840,14,12372,19244
17875,24300,846,14,-2783,8475
20826,21039,827,9,19591,20495
13758,23102,838,5,4937,7557
15644,18444,737,6,15869,20154
3209,22953,733,15,-3610,9591
-7741,11934,829,8,-5453,-5134
26804,4082,715,3,-5684,8972
17212,-7388,736,4,-3571,18165
25950,4855,727,1,-2254,13675
26806,2671,724,8,-6444,4961
3207,19311,725,14,3207,19311
18267,-5378,703,11,4261,-5715
14523,711,705,6,1282,13680
18272,18607,743,11,18184,18886
548,13731,843,1,2614,18529
-6654,10268,837,8,-2663,-6125
15560,25122,838,12,-3143,-2516
20114,22871,835,15,7034,16144
-3178,-9845,727,14,-3178,-9845
5314,18840,841,4,2212,9372
8644,17191,733,8,12926,22902
22769,6159,732,4,6710,7395
12499,-10340,747,6,-3842,19432
5197,-13133,746,9,-10572,6777
-6871,19607,722,13,-7291,-6175
24528,1815,718,10,-1030,1985
15042,2882,722,11,8175,5280
-3854,5525,725,14,-3854,5525
19935,17068,745,0,18232,18893
14146,-11641,717,5,-7983,-1918
28244,12957,744,0,-7253,-5757
11312,14992,740,3,13348,21559
7220,-3907,703,11,-2427,5177
21376,22022,849,13,13258,20502
19371,23879,834,13,-4804,6653
28735,4537,710,10,3286,-13600
20552,-8714,714,5,-1410,-9382
29035,4698,736,8,-2318,-9918
14323,-11273,704,11,-5117,-5566
22920,491,728,8,-2317,13126
11499,-11952,727,9,-9821,6798
28062,10559,747,0,-4308,14220
-691,18030,739,14,-2046,14456
20744,20382,846,3,20744,20382
26681,147,741,8,-7622,7162
29005,4183,706,10,2600,-14822
28299,7397,721,1,-7752,3116
13709,25953,838,11,-7942,1746
-495,15505,725,14,-495,15505
-823,14730,723,14,-823,14730
8003,20253,824,5,15806,-93
26430,4334,718,8,-2397,1304
15838,24346,837,11,2041,16581
14646,25044,830,12,77,-1647
17993,23749,842,14,2416,12999
28762,6843,711,8,2519,-13038
19228,22559,841,12,12030,19962
20515,-5597,708,5,3507,-7017
14079,-1258,736,8,2562,18819
27924,7455,722,1,-6188,3475
14560,25469,844,5,-6951,8712
16337,23796,829,14,4317,6901
16288,23051,733,13,15391,22684
15118,24233,835,7,1213,11269
27729,404,704,9,16722,-12078
-502,4611,830,1,-1437,11684
21549,21857,843,13,15433,21046
-4785,709,734,5,-5494,13879
14607,18904,837,3,14607,18904
-4646,20690,718,15,-4909,-5484
10268,21049,716,9,12046,22618
27579,12159,711,0,-8221,3089
13688,3002,734,5,8428,5836
18301,-12455,713,11,-4863,-10320
7582,-7661,717,9,-6047,9736
16841,22391,745,12,16841,22391
28205,7698,733,2,-2230,20320
8888,7487,733,10,7795,20021
1549,-10068,741,5,-8966,5078
23019,6304,739,8,7671,6789
21248,20478,842,6,20680,20219
27489,13525,704,2,9986,-14872
28560,2458,734,8,-7929,-3441
11847,18287,746,3,15010,22335
28183,11994,719,2,-7953,-5246
25871,1842,739,8,-3307,4232
-7388,-3029,734,12,-7388,-3029
3027,-2560,703,12,-1005,899
4893,17238,720,5,7402,21316
18937,24087,835,13,-1190,-1417
5944,17458,724,12,6527,18959
11057,22327,836,9,7626,3199
-12957,5458,704,13,9784,-14740
21728,20333,844,6,21227,20132
13612,21994,725,5,14571,22648
13039,25110,827,7,-1355,1830
28317,11491,728,2,-9498,3145
2477,8088,745,14,4497,4676
4088,7817,741,11,3119,13183
19244,22427,842,12,11497,19328
11027,3724,738,7,7816,6590
20787,22163,824,15,14222,20446
28152,3429,718,4,-5819,-4931
1156,20838,743,14,-785,18132
12314,20980,736,7,12946,21573
7068,-12540,826,1,-4016,-7132
24293,5954,734,1,2791,11031
25440,3396,706,6,3559,-3564
-614,-4598,727,5,-6008,14035
10356,21604,705,12,10820,22063
23973,-4301,740,8,-6470,16019
10664,-10679,831,1,608,-7468
24771,-4194,740,6,-8443,4062
4294,20329,721,15,1939,9727
20301,-3960,738,4,-3786,14012
